date;AAPL;GE;GME;PG;TSLA
2002-03-06;0.022949;0.025926;0.005195;-0.000117;
2002-03-07;0.012879;-0.01444;0.055297;-0.013051;
2002-03-08;0.011485;-0.008547;0.023506;-0.000238;
2002-03-11;0.016221;0.013547;0.012919;0.002145;
2002-03-12;-0.013567;-0.001215;0.001417;0.014031;
2002-03-13;-0.009304;-0.026764;-0.008491;-0.000704;
2002-03-14;-0.00245;0.01025;-0.000951;-0.002699;
2002-03-15;0.021285;-0.005444;-0.030952;0.024474;
2002-03-18;-0.008417;-0.007216;-0.051597;0.006776;
2002-03-19;0.004446;0.0;-0.031088;0.02601;
2002-03-20;0.002817;-0.027569;-0.036364;-0.00378;
2002-03-21;-0.026084;-0.034794;0.040511;0.008929;
2002-03-22;-0.007417;0.011215;0.029333;-0.003319;
2002-03-25;-0.030718;-0.021917;0.021762;-0.003885;
2002-03-26;0.004711;0.007289;0.013185;-0.003343;
2002-03-27;0.000426;0.003752;0.031031;0.006372;
2002-03-28;0.008522;0.0;-0.019418;0.000778;
2002-04-01;0.033376;-0.004005;-0.056931;-0.00111;
2002-04-02;-0.015944;-0.005362;-0.021522;0.006779;
2002-04-03;-0.013295;-0.009434;-0.002146;-0.01479;
2002-04-04;0.048421;0.014966;0.018817;0.008066;
2002-04-05;-0.006426;-0.005362;-0.024275;-0.002;
2002-04-08;-0.007276;-0.006469;-0.010276;0.005011;
2002-04-09;-0.01873;-0.011123;0.035519;-0.00133;
2002-04-10;0.023237;0.020576;-0.001583;0.02452;
2002-04-11;0.00811;-0.092742;-0.022199;-0.011154;
2002-04-12;0.008045;-0.005926;-0.013514;0.00679;
2002-04-15;-0.002394;-0.050671;0.016986;-0.015011;
2002-04-16;0.0296;0.039246;0.023707;0.007178;
2002-04-17;0.014375;0.016616;0.042632;-0.007785;
2002-04-18;-0.02681;0.004458;0.0;-0.018866;
2002-04-19;-0.016923;-0.002959;0.023221;0.005203;
2002-04-22;-0.018014;-0.024926;-0.01332;0.000225;
2002-04-23;-0.011415;-0.001826;-0.0225;0.000113;
2002-04-24;-0.019794;-0.009146;-0.007161;0.005962;
2002-04-25;0.014725;-0.013846;-0.000515;-0.000112;
2002-04-26;-0.04602;-0.017161;-0.007732;0.00425;
2002-04-29;0.041286;-0.020635;-0.018182;0.002227;
2002-04-30;0.012938;0.02269;0.007936;0.002889;
2002-05-01;-0.011949;0.004754;0.076116;0.017062;
2002-05-02;-0.012093;-0.003155;0.016098;0.015686;
2002-05-03;-0.007598;0.003165;-0.00144;-0.013835;
2002-05-06;-0.03658;-0.023028;0.045673;0.002719;
2002-05-07;-0.007947;-0.010333;-0.011494;-0.005857;
2002-05-08;0.084557;0.071778;0.04186;0.001527;
2002-05-09;-0.007386;-0.0414;0.020089;0.002832;
2002-05-10;-0.035965;-0.026675;-0.034573;0.003693;
2002-05-13;0.026587;0.006525;-0.025385;0.008766;
2002-05-14;0.069758;0.023663;-0.032558;-0.001717;
2002-05-15;-0.012886;-0.020583;-0.045673;-0.009672;
2002-05-16;-0.002769;0.034594;0.037783;0.008899;
2002-05-17;-0.007933;0.045313;0.030583;0.006992;
2002-05-20;-0.010796;-0.025411;0.007065;-0.013031;
2002-05-21;-0.051738;-0.013804;-0.04116;-0.014069;
2002-05-22;0.036658;-0.007154;0.036585;0.008782;
2002-05-23;0.035362;0.032268;0.054588;-0.005767;
2002-05-24;-0.040906;-0.010622;0.046854;-0.012148;
2002-05-28;-0.007039;-0.016871;0.031969;-0.024928;
2002-05-29;0.0;-0.020281;-0.025196;-0.011249;
2002-05-30;0.009174;-0.006369;-0.014407;0.019881;
2002-05-31;-0.03719;-0.001923;0.039983;0.009014;
2002-06-03;-0.016738;-0.033076;-0.038859;0.001039;
2002-06-04;-0.005674;-0.001993;0.007742;0.007198;
2002-06-05;-0.002634;0.003328;-0.007682;0.011055;
2002-06-06;-0.024648;-0.028192;0.0;-0.010934;
2002-06-07;-0.034296;0.030717;-0.012903;-0.002345;
2002-06-10;0.003738;-0.008278;-0.019608;-0.001567;
2002-06-11;-0.047486;-0.018364;0.011111;-0.002242;
2002-06-12;-0.018084;0.032313;-0.015385;0.044944;
2002-06-13;-0.027377;-0.016475;0.025;-0.016344;
2002-06-14;0.028659;-0.005025;-0.019599;0.000765;
2002-06-17;0.021891;0.027273;0.022657;0.025669;
2002-06-18;-0.018987;0.020977;-0.02172;-0.000107;
2002-06-19;-0.150372;-0.025682;0.021314;0.005432;
2002-06-20;-0.000584;-0.021417;-0.047826;-0.005826;
2002-06-21;-0.015196;-0.025253;-0.041096;0.0;
2002-06-24;0.024926;0.022453;-0.022857;-0.004795;
2002-06-25;-0.007528;-0.023649;-0.026316;-0.047109;
2002-06-26;-0.034422;0.02699;-0.051552;0.023371;
2002-06-27;0.030816;0.013559;0.055409;0.012736;
2002-06-28;0.038687;-0.028428;0.0495;-0.031873;
2002-07-01;-0.037246;-0.020654;-0.059552;0.008175;
2002-07-02;-0.007034;-0.012302;-0.049645;-0.008331;
2002-07-03;0.036009;-0.007117;-0.013859;-0.010305;
2002-07-05;0.067806;0.064158;0.027568;0.017202;
2002-07-08;-0.038954;-0.008757;0.042083;0.005229;
2002-07-09;-0.026652;-0.038396;-0.015649;-0.027117;
2002-07-10;-0.01198;-0.04417;-0.015385;0.000569;
2002-07-11;0.056582;0.011091;-0.040104;-0.02274;
2002-07-12;-0.043716;0.045704;-0.040152;-0.026992;
2002-07-15;0.041714;-0.012238;-0.055964;-0.015903;
2002-07-16;-0.020296;-0.024779;-0.030539;-0.012758;
2002-07-17;-0.12486;0.025408;-0.006177;-0.009477;
2002-07-18;-0.040947;-0.019469;-0.003107;0.003997;
2002-07-19;-0.002001;-0.042599;-0.01621;-0.073765;
2002-07-22;-0.002674;-0.032428;0.001267;0.045259;
2002-07-23;-0.030161;-0.033515;0.012658;0.017731;
2002-07-24;0.050449;0.069758;0.099375;0.038379;
2002-07-25;-0.055263;0.004523;-0.034679;0.033678;
2002-07-26;-0.001393;0.043152;0.03298;-0.009645;
2002-07-29;0.04742;0.095324;0.043329;0.035867;
2002-07-30;0.027297;0.037767;-0.019126;0.000688;
2002-07-31;-0.011018;0.018987;-0.02507;0.019592;
2002-08-01;-0.030144;-0.024845;-0.046286;-0.012586;
2002-08-02;-0.023649;-0.06051;-0.095267;0.022419;
2002-08-05;-0.031834;-0.040678;0.016556;-0.026714;
2002-08-06;0.05361;0.047703;0.028665;0.003202;
2002-08-07;0.01981;0.0371;0.006333;0.013794;
2002-08-08;0.017829;0.039024;-0.062303;0.02159;
2002-08-09;-0.019608;0.014085;0.02349;0.003192;
2002-08-12;-0.000667;-0.00463;0.065574;-0.003182;
2002-08-13;-0.026684;-0.04031;0.006154;-0.008696;
2002-08-14;0.039753;0.030695;0.058104;0.031424;
2002-08-15;0.029005;0.012226;0.046243;-0.016902;
2002-08-16;0.012812;-0.022917;0.045856;-0.003614;
2002-08-19;0.010753;0.042472;0.053883;0.002857;
2002-08-20;-0.00438;-0.019459;0.048622;-0.011397;
2002-08-21;0.013199;0.00155;0.025335;0.007538;
2002-08-22;-0.009305;0.012384;-0.044289;-0.00143;
2002-08-23;-0.015028;-0.013762;-0.036585;-0.005619;
2002-08-26;-0.012715;-0.005581;0.046076;0.001662;
2002-08-27;-0.043786;-0.003742;-0.00242;0.000111;
2002-08-28;-0.010101;-0.020344;0.014071;-0.007521;
2002-08-29;0.0;-0.030351;0.025359;-0.020729;
2002-08-30;0.003401;-0.00659;-0.029398;0.008877;
2002-09-03;-0.047458;-0.056053;-0.038462;-0.023802;
2002-09-04;0.030605;0.008433;-0.07;0.023342;
2002-09-05;-0.020718;-0.02439;0.031183;0.014566;
2002-09-06;0.014104;0.010714;0.022419;0.001113;
2002-09-09;-0.000695;0.016961;0.022438;0.010006;
2002-09-10;-0.002784;0.010424;0.017456;0.007155;
2002-09-11;-0.002791;-0.002751;0.019608;0.004153;
2002-09-12;-0.010497;-0.034483;-0.019231;-0.007401;
2002-09-13;0.002122;-0.033929;-0.039216;0.008772;
2002-09-16;0.023289;0.031423;0.031122;0.01087;
2002-09-17;0.02069;-0.007168;0.010391;-0.010108;
2002-09-18;0.014865;-0.012635;-0.015671;0.000435;
2002-09-19;-0.029294;-0.029251;0.008955;-0.010641;
2002-09-20;0.01989;0.007533;-0.011341;-0.000329;
2002-09-23;-0.001345;-0.013084;-0.007481;-0.003842;
2002-09-24;-0.014141;-0.018939;-0.024121;-0.029755;
2002-09-25;0.019809;0.049421;0.011843;0.01204;
2002-09-26;-0.015405;-0.022593;0.050891;0.018519;
2002-09-27;0.001361;-0.072755;0.030509;-0.028871;
2002-09-30;-0.014946;0.007356;-0.039004;0.014184;
2002-10-01;0.00069;0.06288;-0.022005;0.020027;
2002-10-02;-0.023432;-0.053435;-0.01;-0.006691;
2002-10-03;0.009174;-0.007258;-0.032828;-0.008282;
2002-10-04;-0.018881;-0.024777;0.008355;-0.014364;
2002-10-07;-0.018532;-0.044148;-0.036769;0.004632;
2002-10-08;-0.005955;0.017429;0.016129;0.004161;
2002-10-09;-0.006502;-0.057816;-0.075661;-0.01243;
2002-10-10;0.038238;0.027273;0.048082;0.009071;
2002-10-11;0.027693;0.071239;0.0142;0.014047;
2002-10-14;0.017919;0.005783;0.009155;0.011636;
2002-10-15;0.026405;0.075975;0.045358;-0.00953;
2002-10-16;-0.039578;-0.022901;-0.004594;0.005419;
2002-10-17;-0.030907;0.050391;0.014359;-0.001768;
2002-10-18;0.016301;-0.008925;0.028817;0.015608;
2002-10-21;0.015342;0.018762;0.02457;0.004796;
2002-10-22;0.009615;-0.002947;-0.080576;-0.020067;
2002-10-23;0.012245;-0.00628;0.040167;0.007306;
2002-10-24;-0.012769;-0.033457;0.023069;-0.024176;
2002-10-25;0.049694;0.009231;-0.002451;-0.001126;
2002-10-28;0.012322;0.000381;-0.088452;-0.033258;
2002-10-29;-0.010891;-0.015238;-0.02965;0.038018;
2002-10-30;0.034974;-0.027079;0.0;-0.000786;
2002-10-31;0.005632;0.003976;-0.005556;-0.005509;
2002-11-01;0.018046;0.029703;-0.015084;-0.005201;
2002-11-04;0.032396;0.019231;0.025525;-0.016934;
2002-11-05;0.000592;0.0;0.037058;0.025896;
2002-11-06;0.018935;0.003774;-0.008;-0.009917;
2002-11-07;-0.070848;-0.018421;-0.006989;0.001707;
2002-11-08;-0.01;-0.038683;-0.077964;-0.003636;
2002-11-11;-0.042929;-0.035458;0.021726;-0.016422;
2002-11-12;0.031662;-0.01487;0.057471;-0.009739;
2002-11-13;-0.003197;0.010063;0.032609;0.004566;
2002-11-14;0.045542;0.01702;0.0;0.007925;
2002-11-15;-0.021472;-0.026122;0.061579;0.009251;
2002-11-18;-0.018809;-0.010897;0.00347;-0.012947;
2002-11-19;-0.024281;0.012712;-0.056324;0.011027;
2002-11-20;0.017027;0.037657;0.007853;0.010218;
2002-11-21;0.052801;0.082661;0.00987;-0.01432;
2002-11-22;-0.020795;-0.014898;-0.048354;-0.00173;
2002-11-25;-0.002498;0.013233;0.003243;-0.010857;
2002-11-26;-0.035066;-0.016791;-0.003233;-0.014246;
2002-11-27;0.020117;0.030361;0.009189;0.007226;
2002-11-29;-0.013995;-0.001105;-0.003749;-0.00588;
2002-12-02;-0.020645;0.00295;0.016129;-0.020466;
2002-12-03;-0.001318;-0.016544;0.008466;0.020411;
2002-12-04;-0.012533;-0.008598;-0.013641;0.018464;
2002-12-05;-0.022712;-0.027149;0.023936;-0.009529;
2002-12-06;0.021873;0.00969;-0.001558;0.008448;
2002-12-09;-0.013378;-0.021113;-0.055671;0.005003;
2002-12-10;0.035932;0.016863;-0.001653;0.014703;
2002-12-11;0.013744;0.008099;-0.050221;-0.002168;
2002-12-12;-0.019367;-0.009181;0.051714;0.002744;
2002-12-13;-0.026333;-0.015444;-0.127072;-0.003307;
2002-12-16;0.004057;0.036471;0.012658;0.007322;
2002-12-17;0.015488;-0.016269;-0.06875;-0.007382;
2002-12-18;-0.03382;-0.013077;-0.10604;-0.000343;
2002-12-19;-0.025395;-0.010133;-0.3003;-0.019114;
2002-12-20;-0.004225;0.021654;0.016095;0.023104;
2002-12-23;0.024752;-0.008478;-0.007392;0.000114;
2002-12-24;-0.008972;-0.015546;-0.026596;-0.001825;
2002-12-26;0.002786;-0.001184;0.005465;-0.001142;
2002-12-27;-0.023611;-0.016206;0.016304;-0.010065;
2002-12-30;0.000711;-0.008097;0.040642;-0.005199;
2002-12-31;0.018479;-0.006122;0.007194;-0.001858;
2003-01-02;0.032798;0.046407;-0.008163;0.021759;
2003-01-03;0.006757;-0.00314;0.015432;-0.010933;
2003-01-06;0.0;0.025591;0.001013;0.011399;
2003-01-07;-0.003356;-0.005758;0.022267;-0.015369;
2003-01-08;-0.020202;-0.015444;0.00495;-0.014915;
2003-01-09;0.008935;0.015686;0.044335;0.006808;
2003-01-10;0.002725;-0.009653;-0.020755;0.00408;
2003-01-13;-0.006114;-0.00039;0.016378;0.000697;
2003-01-14;-0.001367;0.00273;-0.061611;0.001972;
2003-01-15;-0.01232;-0.020226;-0.036364;-0.005327;
2003-01-16;0.013167;-0.006352;0.001048;0.011292;
2003-01-17;-0.035568;-0.005993;0.0;0.001957;
2003-01-21;-0.005674;-0.032958;0.010471;-0.011834;
2003-01-22;-0.009986;-0.021197;0.025907;-0.005465;
2003-01-23;0.020893;0.016985;-0.015152;0.003524;
2003-01-24;-0.026112;-0.037161;-0.034872;-0.014164;
2003-01-27;0.023913;-0.000434;-0.043571;-0.013892;
2003-01-28;0.031847;0.004338;-0.001111;0.02348;
2003-01-29;0.024006;-0.005184;0.001112;0.000824;
2003-01-30;-0.040857;-0.020842;-0.014445;-0.0067;
2003-01-31;0.002793;0.026164;-0.041714;0.012663;
2003-02-03;0.020891;0.02204;-0.028235;0.001753;
2003-02-04;-0.004093;-0.02537;0.027845;0.002217;
2003-02-05;-0.010274;-0.002169;-0.028269;-0.0071;
2003-02-06;-0.001384;-0.004783;-0.030303;-0.005276;
2003-02-07;-0.019404;-0.008301;-0.01;-0.010253;
2003-02-10;0.014134;-0.003084;-0.025253;0.010598;
2003-02-11;0.0;-0.005745;-0.016839;-0.019795;
2003-02-12;0.002787;-0.011111;0.054018;0.001563;
2003-02-13;0.010424;-0.003596;-0.01;-0.007441;
2003-02-14;0.008941;0.013983;0.039141;0.012092;
2003-02-18;0.0409;0.019128;0.239368;0.010872;
2003-02-19;-0.027505;0.019206;0.019608;-0.00721;
2003-02-20;-0.005387;0.0;-0.020192;-0.006548;
2003-02-21;0.015572;0.019272;0.040236;0.009467;
2003-02-24;-0.017333;-0.015966;-0.023585;-0.016026;
2003-02-25;0.018996;0.023911;-0.003865;0.002292;
2003-02-26;-0.034621;-0.017515;-0.014549;-0.006379;
2003-02-27;0.024828;0.022679;0.009843;0.000606;
2003-02-28;0.010094;0.006276;0.023392;-0.008959;
2003-03-03;-0.023984;-0.006237;0.026667;-0.012705;
2003-03-04;-0.006143;-0.020921;-0.035251;-0.011507;
2003-03-05;0.004121;0.017094;0.009615;0.013769;
2003-03-06;-0.004104;0.006303;0.028571;-0.010372;
2003-03-07;-0.00206;0.014614;0.011111;0.010106;
2003-03-10;-0.011012;-0.028807;-0.029304;-0.014452;
2003-03-11;-0.009743;-0.010593;0.011321;0.011405;
2003-03-12;-0.000703;0.019272;0.026119;0.01549;
2003-03-13;0.035162;0.059244;0.049091;0.01867;
2003-03-14;0.004076;0.017453;0.048527;-0.000958;
2003-03-17;0.015562;0.024172;0.004132;0.02518;
2003-03-18;-0.000666;0.004949;-0.004115;0.013099;
2003-03-19;-0.003333;0.02197;0.002479;0.015008;
2003-03-20;-0.002676;-0.004818;-0.027205;0.00091;
2003-03-21;0.006036;0.042831;0.027119;0.010227;
2003-03-24;-0.042;-0.045357;-0.028878;-0.015073;
2003-03-25;0.012526;0.009353;0.011045;0.005254;
2003-03-26;-0.009622;-0.014085;0.008403;0.003522;
2003-03-27;0.005552;-0.006015;0.0;0.005095;
2003-03-28;0.005521;-0.015507;0.003333;-0.001577;
2003-03-31;-0.029513;-0.020361;-0.003322;0.004625;
2003-04-01;0.001414;0.024706;0.000833;0.005278;
2003-04-02;0.031074;0.035209;0.014155;0.006702;
2003-04-03;-0.009589;0.018484;-0.01642;-0.007546;
2003-04-04;-0.003458;0.002904;0.075125;0.007938;
2003-04-07;0.005552;0.004705;0.005435;-0.008209;
2003-04-08;-0.002761;0.010807;-0.011583;0.00548;
2003-04-09;-0.017993;-0.027085;-0.01875;-0.006785;
2003-04-10;0.012685;0.00293;-0.018312;-0.005824;
2003-04-11;-0.08142;-0.00073;0.007299;0.004844;
2003-04-14;0.028788;0.01462;0.02657;0.008408;
2003-04-15;-0.013991;0.019452;-0.015686;0.00378;
2003-04-16;-0.011202;-0.016608;0.006375;-0.008678;
2003-04-17;-0.009063;0.023715;-0.019794;0.001796;
2003-04-21;0.001524;-0.011583;0.017771;0.001905;
2003-04-22;0.028158;0.029474;0.007936;0.019009;
2003-04-23;0.005181;0.013798;0.023622;-0.006364;
2003-04-24;-0.010309;-0.009867;-0.046154;-0.00751;
2003-04-25;-0.006696;0.000344;-0.025806;-0.008123;
2003-04-28;0.038202;0.014085;0.016556;0.017388;
2003-04-29;0.01443;-0.004065;0.032573;0.001764;
2003-04-30;0.01138;0.001701;-0.057571;-0.011007;
2003-05-01;0.009845;-0.011885;-0.046025;0.000223;
2003-05-02;0.006267;-0.000687;-0.012281;0.003116;
2003-05-05;0.113495;-0.008597;0.063055;-0.000111;
2003-05-06;0.087632;0.010059;-0.019215;-0.004881;
2003-05-07;0.008571;-0.009272;0.131175;0.001672;
2003-05-08;0.01983;-0.013172;-0.017319;-0.008125;
2003-05-09;0.016667;0.018616;0.018391;0.004264;
2003-05-12;0.014208;-0.001035;0.031603;-0.006927;
2003-05-13;0.005927;-0.014498;-0.049599;-0.012039;
2003-05-14;-0.006427;0.002102;0.024559;0.008997;
2003-05-15;0.009704;-0.004544;-0.026966;0.014673;
2003-05-16;0.003737;-0.022121;0.00077;0.004672;
2003-05-19;-0.037234;-0.010772;-0.043846;-0.003211;
2003-05-20;-0.017127;0.006534;-0.028158;-0.007553;
2003-05-21;0.003373;-0.004688;0.022351;0.000895;
2003-05-22;0.021849;0.00471;-0.064777;0.001677;
2003-05-23;0.004386;-0.003246;0.017316;0.002456;
2003-05-27;0.030568;0.02424;0.025532;0.014588;
2003-05-28;-0.03178;-0.001413;0.034855;0.007354;
2003-05-29;-0.009847;-0.000707;0.0;-0.007082;
2003-05-30;-0.008287;0.015929;0.004812;0.007572;
2003-06-02;-0.027855;0.010453;0.008779;-0.005445;
2003-06-03;-0.008023;0.001724;-0.001582;0.007994;
2003-06-04;0.016753;0.010671;-0.001585;0.003476;
2003-06-05;0.002273;0.014305;0.019841;-0.010718;
2003-06-06;-0.027778;0.017461;0.003891;-0.006347;
2003-06-09;-0.020991;-0.005281;-0.011628;-0.002533;
2003-06-10;0.023228;0.01493;0.0;0.000331;
2003-06-11;0.015716;0.012749;0.0;-0.001104;
2003-06-12;0.018338;0.002905;-0.003137;0.003536;
2003-06-13;-0.019696;-0.013518;0.003147;0.003854;
2003-06-16;0.048795;0.022512;0.03451;0.013491;
2003-06-17;-0.004379;-0.004467;0.052312;-0.00552;
2003-06-18;0.051127;-0.015064;-0.00072;-0.003809;
2003-06-19;0.001046;-0.028311;-0.023792;-0.012344;
2003-06-20;0.003135;0.005023;0.002954;0.00907;
2003-06-23;-0.007292;-0.004665;-0.035346;0.00296;
2003-06-24;-0.01469;0.002009;0.021374;0.009617;
2003-06-25;0.016507;-0.022386;-0.013453;-0.018294;
2003-06-26;0.010477;0.002734;-0.019697;-0.004521;
2003-06-27;-0.029031;-0.018182;-0.030139;-0.012295;
2003-06-30;0.017619;0.002096;0.029482;0.000112;
2003-07-01;0.001574;-0.001743;0.020898;0.008746;
2003-07-02;0.009429;-0.000699;0.031084;0.001667;
2003-07-03;-0.007265;-0.002097;-0.022059;-0.001665;
2003-07-07;0.038683;0.025219;0.035338;0.009226;
2003-07-08;0.026673;-0.015716;0.05955;-0.0076;
2003-07-09;-0.025;-0.014925;0.01782;-0.017758;
2003-07-10;-0.015586;-0.006695;-0.037037;-0.001695;
2003-07-11;0.01379;-0.002483;-0.017483;0.002377;
2003-07-14;0.002519;-0.002845;0.024911;-0.002484;
2003-07-15;-0.014573;-0.013196;-0.019444;0.004641;
2003-07-16;0.013259;-0.010481;-0.035411;0.003211;
2003-07-17;0.051837;-0.010226;-0.008811;-0.004967;
2003-07-18;-0.001962;0.025092;0.003704;0.018834;
2003-07-21;-0.011937;-0.022318;-0.02583;-0.007127;
2003-07-22;0.009219;0.009205;0.039394;0.003813;
2003-07-23;-0.000481;0.000365;-0.033528;-0.006704;
2003-07-24;-0.013468;0.000729;0.014329;-0.007537;
2003-07-25;0.050219;0.036079;0.003717;0.014961;
2003-07-28;-0.025534;-0.00211;0.044445;-0.013847;
2003-07-29;-0.012863;-0.016567;0.010638;-0.013702;
2003-07-30;-0.021236;0.002509;-0.007018;0.007463;
2003-07-31;0.039448;0.016804;-0.038869;0.001368;
2003-08-01;-0.016603;0.000703;-0.005147;-0.013315;
2003-08-04;0.023155;0.000703;0.01626;0.013149;
2003-08-05;-0.039133;-0.023876;-0.025455;-0.003529;
2003-08-06;-0.036801;-0.004317;-0.022388;0.014509;
2003-08-07;0.015283;0.014451;0.003053;-0.006757;
2003-08-08;-0.014551;0.0;-0.031964;0.009977;
2003-08-11;0.001018;0.007123;-0.004717;0.000449;
2003-08-12;0.002035;0.001768;0.007109;0.003254;
2003-08-13;0.024366;-0.010942;0.007843;-0.003355;
2003-08-14;-0.010406;0.018915;0.019455;-0.001571;
2003-08-15;-0.01302;0.008056;0.007634;0.001686;
2003-08-18;0.031964;0.035441;-0.015152;-0.008079;
2003-08-19;-0.000983;0.001678;0.101538;-0.006787;
2003-08-20;0.033957;-0.0134;0.031425;-0.004784;
2003-08-21;0.03189;0.024109;0.058903;-0.007782;
2003-08-22;-0.0369;-0.009284;0.040921;0.000115;
2003-08-25;-0.000958;-0.001004;0.013514;0.00542;
2003-08-26;0.009108;0.001005;-0.033333;0.005621;
2003-08-27;0.020428;-0.004351;0.028213;-0.004791;
2003-08-28;0.033054;-0.002353;0.006098;0.001719;
2003-08-29;0.018927;-0.003706;0.007879;-0.001259;
2003-09-02;0.010615;0.029422;0.040289;0.00905;
2003-09-03;0.004376;0.022339;0.027168;0.008174;
2003-09-04;-0.005229;0.006427;0.011818;0.029617;
2003-09-05;-0.014455;-0.00894;0.001112;-0.004922;
2003-09-08;0.010667;0.010954;-0.008889;0.007035;
2003-09-09;-0.016271;-0.007011;-0.007848;-0.00513;
2003-09-10;-0.008494;-0.004172;-0.025989;-0.002085;
2003-09-11;0.017133;0.014502;-0.014501;0.006486;
2003-09-12;0.023936;0.001588;-0.010595;0.003932;
2003-09-15;-0.038528;-0.004123;0.023201;-0.00185;
2003-09-16;0.006754;0.016879;-0.020349;0.009265;
2003-09-17;-0.010733;-0.006577;0.024926;-0.000972;
2003-09-18;0.034358;0.012295;-0.006949;0.008108;
2003-09-19;-0.013112;-0.005606;0.0;-0.00622;
2003-09-22;-0.022144;-0.016599;-0.021574;-0.00518;
2003-09-23;0.015852;0.005096;0.02205;0.001302;
2003-09-24;-0.049487;-0.023764;-0.044898;0.00065;
2003-09-25;-0.041745;-0.00779;-0.023199;-0.002273;
2003-09-26;0.012726;-0.016787;0.015625;-0.004774;
2003-09-29;0.029483;0.016739;0.003077;0.012865;
2003-09-30;-0.02723;-0.018439;-0.02454;-0.000861;
2003-10-01;0.003378;0.027508;0.022013;0.012497;
2003-10-02;-0.010582;0.003918;0.020308;0.00532;
2003-10-03;0.054448;0.002276;0.006031;0.004445;
2003-10-06;0.027663;-0.000973;0.034173;-0.009378;
2003-10-07;0.041723;-0.001949;0.0;0.011595;
2003-10-08;-0.006891;-0.017247;-0.009855;-0.001262;
2003-10-09;0.016913;-0.002318;0.02459;0.000105;
2003-10-10;0.009808;-0.026884;-0.004571;0.006316;
2003-10-13;0.028294;-0.013302;0.057979;-0.000941;
2003-10-14;0.008214;0.012444;0.022789;0.005131;
2003-10-15;0.010998;-0.015022;0.003714;-0.00375;
2003-10-16;-0.063255;0.005893;-0.010571;0.006902;
2003-10-17;-0.021505;-0.016196;-0.025107;-0.000935;
2003-10-20;0.020659;0.008056;-0.010959;-0.002287;
2003-10-21;-0.001723;0.003475;-0.002216;-0.002709;
2003-10-22;-0.018119;-0.018352;-0.025541;-5.2e-05;
2003-10-23;0.010105;0.001411;-0.030769;-0.001155;
2003-10-24;-0.016964;-0.00317;-0.055262;0.009564;
2003-10-27;0.0;-0.002827;0.037959;0.007704;
2003-10-28;0.049558;0.010631;0.040168;0.007231;
2003-10-29;-0.001265;0.01087;-0.020173;-0.002462;
2003-10-30;-0.025327;0.001734;0.0;0.006889;
2003-10-31;-0.008662;0.004501;-0.010588;0.003676;
2003-11-03;0.011359;-0.007239;-0.071344;-0.008037;
2003-11-04;-0.010367;-0.004861;0.016005;-0.001538;
2003-11-05;0.005238;-0.008025;0.0523;-0.000411;
2003-11-06;0.003908;0.000352;0.011976;0.002569;
2003-11-07;-0.026817;-0.011252;-0.005917;-0.007688;
2003-11-10;-0.026667;0.001778;-0.008929;-0.008367;
2003-11-11;-0.016438;-0.00213;0.015015;-0.000729;
2003-11-12;0.036676;0.020989;0.021894;0.011154;
2003-11-13;0.00403;-0.012544;-0.033005;-0.006701;
2003-11-14;-0.042819;-0.016232;-0.031737;-0.006642;
2003-11-17;-0.015377;-0.002511;-0.010513;0.003448;
2003-11-18;-0.034075;0.022654;-0.053125;-0.003957;
2003-11-19;0.000485;0.036217;0.017162;0.004391;
2003-11-20;-0.002199;-0.017645;0.052563;-0.006973;
2003-11-21;-0.004663;-0.013472;-0.003083;0.003668;
2003-11-24;0.042899;0.006653;0.018553;0.008981;
2003-11-25;-0.022222;0.005565;-0.020644;0.002587;
2003-11-26;0.001934;-0.004843;0.00186;-0.01022;
2003-11-28;0.00917;-0.003476;-0.000619;0.003755;
2003-12-01;0.038259;0.012557;-0.009907;0.008313;
2003-12-02;-0.00783;0.015501;-0.046279;-0.001134;
2003-12-03;-0.023677;0.001357;0.003279;-0.001238;
2003-12-04;0.005706;-0.012534;-0.028758;-0.000207;
2003-12-05;-0.014184;-0.001715;-0.010767;-0.002893;
2003-12-08;0.009592;0.009278;-0.002041;0.003523;
2003-12-09;-0.028504;0.006469;-0.025222;-0.002891;
2003-12-10;-0.003423;0.005413;0.011189;0.00321;
2003-12-11;0.040726;0.02288;0.058091;-0.009083;
2003-12-12;-0.015087;-0.009539;-0.010458;0.008542;
2003-12-15;-0.034466;0.007307;-0.048217;0.010328;
2003-12-16;-0.002479;0.010551;0.03678;0.008485;
2003-12-17;-0.011929;0.00261;-0.016064;-0.002737;
2003-12-18;0.008048;0.003905;0.030612;0.009453;
2003-12-19;-0.016966;0.001297;0.015842;-0.018024;
2003-12-22;0.007614;0.003561;-0.022742;0.00646;
2003-12-23;-0.002015;0.003226;0.045878;0.003362;
2003-12-24;0.030288;-0.006431;-0.047044;-0.001422;
2003-12-26;0.018128;-0.005825;0.00467;-0.001017;
2003-12-29;0.017806;0.010091;0.022576;0.009772;
2003-12-30;0.006147;-0.003568;0.008442;0.004738;
